Benchmark,ObjectiveMetric,ExtraMetric,tau,unlabeled_noise,feature_drop_prob,pseudo_weight,agreement_weight,weight_power,hard_weight_threshold,SupervisedObjective,ConfidenceObjective,SAGEObjective,SAGEMinusSupervised,ConfidenceMinusSupervised,SupervisedExtra,SAGEExtra,ConfidenceExtra,SAGEMeanWeight,SAGEMeanDisagreement
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.05,0.0,0.4,0.5,1.0,-1.0,3.2778522968292236,254.64334106445312,3.99690580368042,0.7190535068511963,251.3654887676239,0.6563720703125,0.644287109375,0.2200927734375,0.9480752944946289,0.010372677817940712
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.05,0.0,0.4,0.5,1.0,0.85,3.2778522968292236,254.64334106445312,4.002804756164551,0.7249524593353271,251.3654887676239,0.6563720703125,0.64404296875,0.2200927734375,0.8836526870727539,0.010372677817940712
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.05,0.0,0.4,0.5,2.0,-1.0,3.2778522968292236,254.64334106445312,3.995626211166382,0.7177739143371582,251.3654887676239,0.6563720703125,0.6424560546875,0.2200927734375,0.9049147963523865,0.010372677817940712
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.05,0.0,0.4,0.5,2.0,0.85,3.2778522968292236,254.64334106445312,3.9904088973999023,0.7125566005706787,251.3654887676239,0.6563720703125,0.6436767578125,0.2200927734375,0.7671791911125183,0.010372677817940712
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.05,0.1,0.4,0.25,1.0,-1.0,3.2778522968292236,254.64334106445312,4.31728458404541,1.0394322872161865,251.3654887676239,0.6563720703125,0.632568359375,0.2200927734375,0.659892737865448,0.167097806930542
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.05,0.1,0.4,0.25,1.0,0.85,3.2778522968292236,254.64334106445312,4.4972004890441895,1.2193481922149658,251.3654887676239,0.6563720703125,0.624267578125,0.2200927734375,0.3690701127052307,0.167097806930542
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.05,0.1,0.4,0.25,2.0,-1.0,3.2778522968292236,254.64334106445312,4.470335960388184,1.19248366355896,251.3654887676239,0.6563720703125,0.629150390625,0.2200927734375,0.5336454510688782,0.167097806930542
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.05,0.1,0.4,0.25,2.0,0.85,3.2778522968292236,254.64334106445312,4.543251991271973,1.265399694442749,251.3654887676239,0.6563720703125,0.6236572265625,0.2200927734375,0.22181209921836853,0.167097806930542
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.05,0.1,0.4,0.5,1.0,-1.0,3.2778522968292236,254.64334106445312,3.9291794300079346,0.6513271331787109,251.3654887676239,0.6563720703125,0.630126953125,0.2200927734375,0.659892737865448,0.167097806930542
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.05,0.1,0.4,0.5,1.0,0.85,3.2778522968292236,254.64334106445312,4.12339448928833,0.8455421924591064,251.3654887676239,0.6563720703125,0.6326904296875,0.2200927734375,0.3690701127052307,0.167097806930542
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.05,0.1,0.4,0.5,2.0,-1.0,3.2778522968292236,254.64334106445312,4.002240180969238,0.7243878841400146,251.3654887676239,0.6563720703125,0.6280517578125,0.2200927734375,0.5336454510688782,0.167097806930542
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.05,0.1,0.4,0.5,2.0,0.85,3.2778522968292236,254.64334106445312,4.168946266174316,0.8910939693450928,251.3654887676239,0.6563720703125,0.6290283203125,0.2200927734375,0.22181209921836853,0.167097806930542
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.05,0.2,0.4,0.25,1.0,-1.0,3.2778522968292236,254.64334106445312,4.28441047668457,1.0065581798553467,251.3654887676239,0.6563720703125,0.6177978515625,0.2200927734375,0.5276799201965332,0.326383501291275
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.05,0.2,0.4,0.25,1.0,0.85,3.2778522968292236,254.64334106445312,4.6107659339904785,1.3329136371612549,251.3654887676239,0.6563720703125,0.602783203125,0.2200927734375,0.20374152064323425,0.326383501291275
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.05,0.2,0.4,0.25,2.0,-1.0,3.2778522968292236,254.64334106445312,4.398673057556152,1.1208207607269287,251.3654887676239,0.6563720703125,0.6094970703125,0.2200927734375,0.3888362646102905,0.326383501291275
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.05,0.2,0.4,0.25,2.0,0.85,3.2778522968292236,254.64334106445312,4.551403522491455,1.2735512256622314,251.3654887676239,0.6563720703125,0.60693359375,0.2200927734375,0.10196735709905624,0.326383501291275
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.05,0.2,0.4,0.5,1.0,-1.0,3.2778522968292236,254.64334106445312,3.821033477783203,0.5431811809539795,251.3654887676239,0.6563720703125,0.617431640625,0.2200927734375,0.5276799201965332,0.326383501291275
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.05,0.2,0.4,0.5,1.0,0.85,3.2778522968292236,254.64334106445312,4.164579391479492,0.8867270946502686,251.3654887676239,0.6563720703125,0.6124267578125,0.2200927734375,0.20374152064323425,0.326383501291275
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.05,0.2,0.4,0.5,2.0,-1.0,3.2778522968292236,254.64334106445312,3.936056613922119,0.6582043170928955,251.3654887676239,0.6563720703125,0.6156005859375,0.2200927734375,0.3888362646102905,0.326383501291275
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.05,0.2,0.4,0.5,2.0,0.85,3.2778522968292236,254.64334106445312,4.1996564865112305,0.9218041896820068,251.3654887676239,0.6563720703125,0.6146240234375,0.2200927734375,0.10196735709905624,0.326383501291275
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.1,0.0,0.4,0.25,1.0,-1.0,3.2778522968292236,254.64334106445312,4.190030097961426,0.9121778011322021,251.3654887676239,0.6563720703125,0.6356201171875,0.2200927734375,0.8335071802139282,0.04221619293093681
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.1,0.0,0.4,0.25,1.0,0.85,3.2778522968292236,254.64334106445312,4.238865852355957,0.9610135555267334,251.3654887676239,0.6563720703125,0.63671875,0.2200927734375,0.6102781891822815,0.04221619293093681
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.1,0.0,0.4,0.25,2.0,-1.0,3.2778522968292236,254.64334106445312,4.256536483764648,0.9786841869354248,251.3654887676239,0.6563720703125,0.6414794921875,0.2200927734375,0.7332100868225098,0.04221619293093681
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.1,0.0,0.4,0.25,2.0,0.85,3.2778522968292236,254.64334106445312,4.230221748352051,0.9523694515228271,251.3654887676239,0.6563720703125,0.635498046875,0.2200927734375,0.43737903237342834,0.04221619293093681
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.1,0.0,0.4,0.5,1.0,-1.0,3.2778522968292236,254.64334106445312,3.9410994052886963,0.6632471084594727,251.3654887676239,0.6563720703125,0.6478271484375,0.2200927734375,0.8335071802139282,0.04221619293093681
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.1,0.0,0.4,0.5,1.0,0.85,3.2778522968292236,254.64334106445312,3.9682393074035645,0.6903870105743408,251.3654887676239,0.6563720703125,0.6468505859375,0.2200927734375,0.6102781891822815,0.04221619293093681
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.1,0.0,0.4,0.5,2.0,-1.0,3.2778522968292236,254.64334106445312,3.953782081604004,0.6759297847747803,251.3654887676239,0.6563720703125,0.6458740234375,0.2200927734375,0.7332100868225098,0.04221619293093681
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.1,0.0,0.4,0.5,2.0,0.85,3.2778522968292236,254.64334106445312,3.9538354873657227,0.675983190536499,251.3654887676239,0.6563720703125,0.64501953125,0.2200927734375,0.43737903237342834,0.04221619293093681
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.1,0.1,0.4,0.25,1.0,-1.0,3.2778522968292236,254.64334106445312,4.317428112030029,1.0395758152008057,251.3654887676239,0.6563720703125,0.6336669921875,0.2200927734375,0.611543595790863,0.1912536919116974
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.1,0.1,0.4,0.25,1.0,0.85,3.2778522968292236,254.64334106445312,4.525757789611816,1.2479054927825928,251.3654887676239,0.6563720703125,0.622802734375,0.2200927734375,0.295548677444458,0.1912536919116974
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.1,0.1,0.4,0.25,2.0,-1.0,3.2778522968292236,254.64334106445312,4.388852119445801,1.1109998226165771,251.3654887676239,0.6563720703125,0.6300048828125,0.2200927734375,0.4763643145561218,0.1912536919116974
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.1,0.1,0.4,0.25,2.0,0.85,3.2778522968292236,254.64334106445312,4.572788715362549,1.2949364185333252,251.3654887676239,0.6563720703125,0.624267578125,0.2200927734375,0.16728755831718445,0.1912536919116974
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.1,0.1,0.4,0.5,1.0,-1.0,3.2778522968292236,254.64334106445312,3.858206272125244,0.5803539752960205,251.3654887676239,0.6563720703125,0.633056640625,0.2200927734375,0.611543595790863,0.1912536919116974
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.1,0.1,0.4,0.5,1.0,0.85,3.2778522968292236,254.64334106445312,4.095338821411133,0.8174865245819092,251.3654887676239,0.6563720703125,0.629150390625,0.2200927734375,0.295548677444458,0.1912536919116974
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.1,0.1,0.4,0.5,2.0,-1.0,3.2778522968292236,254.64334106445312,3.9117319583892822,0.6338796615600586,251.3654887676239,0.6563720703125,0.6304931640625,0.2200927734375,0.4763643145561218,0.1912536919116974
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.1,0.1,0.4,0.5,2.0,0.85,3.2778522968292236,254.64334106445312,4.106110572814941,0.8282582759857178,251.3654887676239,0.6563720703125,0.6324462890625,0.2200927734375,0.16728755831718445,0.1912536919116974
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.1,0.2,0.4,0.25,1.0,-1.0,3.2778522968292236,254.64334106445312,4.211484909057617,0.9336326122283936,251.3654887676239,0.6563720703125,0.6181640625,0.2200927734375,0.5011147856712341,0.3415980935096741
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.1,0.2,0.4,0.25,1.0,0.85,3.2778522968292236,254.64334106445312,4.4789581298828125,1.2011058330535889,251.3654887676239,0.6563720703125,0.6109619140625,0.2200927734375,0.1730327308177948,0.3415980935096741
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.1,0.2,0.4,0.25,2.0,-1.0,3.2778522968292236,254.64334106445312,4.381152153015137,1.103299856185913,251.3654887676239,0.6563720703125,0.61328125,0.2200927734375,0.3598972260951996,0.3415980935096741
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.1,0.2,0.4,0.25,2.0,0.85,3.2778522968292236,254.64334106445312,4.5733184814453125,1.2954661846160889,251.3654887676239,0.6563720703125,0.6082763671875,0.2200927734375,0.08390691876411438,0.3415980935096741
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.1,0.2,0.4,0.5,1.0,-1.0,3.2778522968292236,254.64334106445312,3.776937484741211,0.4990851879119873,251.3654887676239,0.6563720703125,0.6171875,0.2200927734375,0.5011147856712341,0.3415980935096741
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.1,0.2,0.4,0.5,1.0,0.85,3.2778522968292236,254.64334106445312,4.176886558532715,0.8990342617034912,251.3654887676239,0.6563720703125,0.6138916015625,0.2200927734375,0.1730327308177948,0.3415980935096741
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.1,0.2,0.4,0.5,2.0,-1.0,3.2778522968292236,254.64334106445312,3.940300703048706,0.6624484062194824,251.3654887676239,0.6563720703125,0.6136474609375,0.2200927734375,0.3598972260951996,0.3415980935096741
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.1,0.2,0.4,0.5,2.0,0.85,3.2778522968292236,254.64334106445312,4.259315013885498,0.9814627170562744,251.3654887676239,0.6563720703125,0.612548828125,0.2200927734375,0.08390691876411438,0.3415980935096741
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.02,0.0,0.4,0.25,1.0,-1.0,3.2778522968292236,254.64334106445312,4.322480201721191,1.0446279048919678,251.3654887676239,0.6563720703125,0.6375732421875,0.2200927734375,0.9941560626029968,0.0016555041074752808
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.02,0.0,0.4,0.25,1.0,0.85,3.2778522968292236,254.64334106445312,4.322480201721191,1.0446279048919678,251.3654887676239,0.6563720703125,0.6375732421875,0.2200927734375,0.9940804839134216,0.0016555041074752808
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.02,0.0,0.4,0.25,2.0,-1.0,3.2778522968292236,254.64334106445312,4.29287052154541,1.0150182247161865,251.3654887676239,0.6563720703125,0.6378173828125,0.2200927734375,0.9884447455406189,0.0016555041074752808
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.02,0.0,0.4,0.25,2.0,0.85,3.2778522968292236,254.64334106445312,4.29287052154541,1.0150182247161865,251.3654887676239,0.6563720703125,0.6378173828125,0.2200927734375,0.9869134426116943,0.0016555041074752808
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.02,0.0,0.4,0.5,1.0,-1.0,3.2778522968292236,254.64334106445312,4.044858455657959,0.7670061588287354,251.3654887676239,0.6563720703125,0.64208984375,0.2200927734375,0.9941560626029968,0.0016555041074752808
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.02,0.0,0.4,0.5,1.0,0.85,3.2778522968292236,254.64334106445312,4.044858455657959,0.7670061588287354,251.3654887676239,0.6563720703125,0.64208984375,0.2200927734375,0.9940804839134216,0.0016555041074752808
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.02,0.0,0.4,0.5,2.0,-1.0,3.2778522968292236,254.64334106445312,4.053065299987793,0.7752130031585693,251.3654887676239,0.6563720703125,0.6419677734375,0.2200927734375,0.9884447455406189,0.0016555041074752808
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.02,0.0,0.4,0.5,2.0,0.85,3.2778522968292236,254.64334106445312,4.053065299987793,0.7752130031585693,251.3654887676239,0.6563720703125,0.6419677734375,0.2200927734375,0.9869134426116943,0.0016555041074752808
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.02,0.1,0.4,0.25,1.0,-1.0,3.2778522968292236,254.64334106445312,4.381771087646484,1.1039187908172607,251.3654887676239,0.6563720703125,0.6309814453125,0.2200927734375,0.7438634634017944,0.16049998998641968
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.02,0.1,0.4,0.25,1.0,0.85,3.2778522968292236,254.64334106445312,4.536571025848389,1.258718729019165,251.3654887676239,0.6563720703125,0.6224365234375,0.2200927734375,0.49908584356307983,0.16049998998641968
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.02,0.1,0.4,0.25,2.0,-1.0,3.2778522968292236,254.64334106445312,4.477860927581787,1.2000086307525635,251.3654887676239,0.6563720703125,0.6273193359375,0.2200927734375,0.6335785984992981,0.16049998998641968
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.02,0.1,0.4,0.25,2.0,0.85,3.2778522968292236,254.64334106445312,4.542141437530518,1.264289140701294,251.3654887676239,0.6563720703125,0.6217041015625,0.2200927734375,0.33873260021209717,0.16049998998641968
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.02,0.1,0.4,0.5,1.0,-1.0,3.2778522968292236,254.64334106445312,3.926671266555786,0.6488189697265625,251.3654887676239,0.6563720703125,0.6314697265625,0.2200927734375,0.7438634634017944,0.16049998998641968
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.02,0.1,0.4,0.5,1.0,0.85,3.2778522968292236,254.64334106445312,4.144552230834961,0.8666999340057373,251.3654887676239,0.6563720703125,0.6297607421875,0.2200927734375,0.49908584356307983,0.16049998998641968
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.02,0.1,0.4,0.5,2.0,-1.0,3.2778522968292236,254.64334106445312,3.9431896209716797,0.665337324142456,251.3654887676239,0.6563720703125,0.6307373046875,0.2200927734375,0.6335785984992981,0.16049998998641968
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.02,0.1,0.4,0.5,2.0,0.85,3.2778522968292236,254.64334106445312,4.121811389923096,0.8439590930938721,251.3654887676239,0.6563720703125,0.6279296875,0.2200927734375,0.33873260021209717,0.16049998998641968
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.02,0.2,0.4,0.25,1.0,-1.0,3.2778522968292236,254.64334106445312,4.220373153686523,0.9425208568572998,251.3654887676239,0.6563720703125,0.6195068359375,0.2200927734375,0.6187376976013184,0.32233214378356934
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.02,0.2,0.4,0.25,1.0,0.85,3.2778522968292236,254.64334106445312,4.598644256591797,1.3207919597625732,251.3654887676239,0.6563720703125,0.603515625,0.2200927734375,0.3057546615600586,0.32233214378356934
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.02,0.2,0.4,0.25,2.0,-1.0,3.2778522968292236,254.64334106445312,4.274480819702148,0.9966285228729248,251.3654887676239,0.6563720703125,0.6097412109375,0.2200927734375,0.48638784885406494,0.32233214378356934
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.02,0.2,0.4,0.25,2.0,0.85,3.2778522968292236,254.64334106445312,4.620242595672607,1.3423902988433838,251.3654887676239,0.6563720703125,0.603271484375,0.2200927734375,0.16861575841903687,0.32233214378356934
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.02,0.2,0.4,0.5,1.0,-1.0,3.2778522968292236,254.64334106445312,3.768979787826538,0.49112749099731445,251.3654887676239,0.6563720703125,0.6202392578125,0.2200927734375,0.6187376976013184,0.32233214378356934
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.02,0.2,0.4,0.5,1.0,0.85,3.2778522968292236,254.64334106445312,4.168889999389648,0.8910377025604248,251.3654887676239,0.6563720703125,0.6085205078125,0.2200927734375,0.3057546615600586,0.32233214378356934
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.02,0.2,0.4,0.5,2.0,-1.0,3.2778522968292236,254.64334106445312,3.9117164611816406,0.633864164352417,251.3654887676239,0.6563720703125,0.615234375,0.2200927734375,0.48638784885406494,0.32233214378356934
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.02,0.2,0.4,0.5,2.0,0.85,3.2778522968292236,254.64334106445312,4.228267669677734,0.9504153728485107,251.3654887676239,0.6563720703125,0.612060546875,0.2200927734375,0.16861575841903687,0.32233214378356934
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.05,0.0,0.4,0.25,1.0,-1.0,3.2778522968292236,254.64334106445312,4.275021553039551,0.9971692562103271,251.3654887676239,0.6563720703125,0.6373291015625,0.2200927734375,0.9654299020767212,0.010372677817940712
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.05,0.0,0.4,0.25,1.0,0.85,3.2778522968292236,254.64334106445312,4.302959442138672,1.0251071453094482,251.3654887676239,0.6563720703125,0.6378173828125,0.2200927734375,0.9315631985664368,0.010372677817940712
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.05,0.0,0.4,0.25,2.0,-1.0,3.2778522968292236,254.64334106445312,4.2982892990112305,1.0204370021820068,251.3654887676239,0.6563720703125,0.638916015625,0.2200927734375,0.9349896907806396,0.010372677817940712
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.05,0.0,0.4,0.25,2.0,0.85,3.2778522968292236,254.64334106445312,4.247297286987305,0.969444990158081,251.3654887676239,0.6563720703125,0.6376953125,0.2200927734375,0.8465917110443115,0.010372677817940712
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.05,0.0,0.4,0.5,1.0,-1.0,3.2778522968292236,254.64334106445312,4.028725624084473,0.750873327255249,251.3654887676239,0.6563720703125,0.6436767578125,0.2200927734375,0.9654299020767212,0.010372677817940712
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.05,0.0,0.4,0.5,1.0,0.85,3.2778522968292236,254.64334106445312,4.011763095855713,0.7339107990264893,251.3654887676239,0.6563720703125,0.6439208984375,0.2200927734375,0.9315631985664368,0.010372677817940712
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.05,0.0,0.4,0.5,2.0,-1.0,3.2778522968292236,254.64334106445312,3.9853968620300293,0.7075445652008057,251.3654887676239,0.6563720703125,0.64404296875,0.2200927734375,0.9349896907806396,0.010372677817940712
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.05,0.0,0.4,0.5,2.0,0.85,3.2778522968292236,254.64334106445312,4.057196617126465,0.7793443202972412,251.3654887676239,0.6563720703125,0.6427001953125,0.2200927734375,0.8465917110443115,0.010372677817940712
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.05,0.1,0.4,0.25,1.0,-1.0,3.2778522968292236,254.64334106445312,4.327224254608154,1.0493719577789307,251.3654887676239,0.6563720703125,0.633056640625,0.2200927734375,0.7309808731079102,0.167097806930542
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.05,0.1,0.4,0.25,1.0,0.85,3.2778522968292236,254.64334106445312,4.546590328216553,1.268738031387329,251.3654887676239,0.6563720703125,0.62255859375,0.2200927734375,0.4732583165168762,0.167097806930542
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.05,0.1,0.4,0.25,2.0,-1.0,3.2778522968292236,254.64334106445312,4.409585475921631,1.1317331790924072,251.3654887676239,0.6563720703125,0.6285400390625,0.2200927734375,0.6158561110496521,0.167097806930542
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.05,0.1,0.4,0.25,2.0,0.85,3.2778522968292236,254.64334106445312,4.528369426727295,1.2505171298980713,251.3654887676239,0.6563720703125,0.6202392578125,0.2200927734375,0.30989688634872437,0.167097806930542
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.05,0.1,0.4,0.5,1.0,-1.0,3.2778522968292236,254.64334106445312,3.853996753692627,0.5761444568634033,251.3654887676239,0.6563720703125,0.6322021484375,0.2200927734375,0.7309808731079102,0.167097806930542
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.05,0.1,0.4,0.5,1.0,0.85,3.2778522968292236,254.64334106445312,4.157975196838379,0.8801229000091553,251.3654887676239,0.6563720703125,0.6275634765625,0.2200927734375,0.4732583165168762,0.167097806930542
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.05,0.1,0.4,0.5,2.0,-1.0,3.2778522968292236,254.64334106445312,3.9485626220703125,0.6707103252410889,251.3654887676239,0.6563720703125,0.630615234375,0.2200927734375,0.6158561110496521,0.167097806930542
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.05,0.1,0.4,0.5,2.0,0.85,3.2778522968292236,254.64334106445312,4.1089606285095215,0.8311083316802979,251.3654887676239,0.6563720703125,0.6292724609375,0.2200927734375,0.30989688634872437,0.167097806930542
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.05,0.2,0.4,0.25,1.0,-1.0,3.2778522968292236,254.64334106445312,4.219524383544922,0.9416720867156982,251.3654887676239,0.6563720703125,0.6187744140625,0.2200927734375,0.6118306517601013,0.326383501291275
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.05,0.2,0.4,0.25,1.0,0.85,3.2778522968292236,254.64334106445312,4.564000129699707,1.2861478328704834,251.3654887676239,0.6563720703125,0.604736328125,0.2200927734375,0.29312798380851746,0.326383501291275
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.05,0.2,0.4,0.25,2.0,-1.0,3.2778522968292236,254.64334106445312,4.308389663696289,1.0305373668670654,251.3654887676239,0.6563720703125,0.612548828125,0.2200927734375,0.4776490032672882,0.326383501291275
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.05,0.2,0.4,0.25,2.0,0.85,3.2778522968292236,254.64334106445312,4.578710079193115,1.3008577823638916,251.3654887676239,0.6563720703125,0.603271484375,0.2200927734375,0.15940453112125397,0.326383501291275
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.05,0.2,0.4,0.5,1.0,-1.0,3.2778522968292236,254.64334106445312,3.800307273864746,0.5224549770355225,251.3654887676239,0.6563720703125,0.6195068359375,0.2200927734375,0.6118306517601013,0.326383501291275
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.05,0.2,0.4,0.5,1.0,0.85,3.2778522968292236,254.64334106445312,4.154053211212158,0.8762009143829346,251.3654887676239,0.6563720703125,0.609130859375,0.2200927734375,0.29312798380851746,0.326383501291275
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.05,0.2,0.4,0.5,2.0,-1.0,3.2778522968292236,254.64334106445312,3.8602499961853027,0.5823976993560791,251.3654887676239,0.6563720703125,0.6165771484375,0.2200927734375,0.4776490032672882,0.326383501291275
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.05,0.2,0.4,0.5,2.0,0.85,3.2778522968292236,254.64334106445312,4.26212215423584,0.9842698574066162,251.3654887676239,0.6563720703125,0.6124267578125,0.2200927734375,0.15940453112125397,0.326383501291275
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.1,0.0,0.4,0.25,1.0,-1.0,3.2778522968292236,254.64334106445312,4.187848091125488,0.9099957942962646,251.3654887676239,0.6563720703125,0.638427734375,0.2200927734375,0.881519615650177,0.04221619293093681
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.1,0.0,0.4,0.25,1.0,0.85,3.2778522968292236,254.64334106445312,4.192844867706299,0.9149925708770752,251.3654887676239,0.6563720703125,0.6397705078125,0.2200927734375,0.7128040790557861,0.04221619293093681
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.1,0.0,0.4,0.25,2.0,-1.0,3.2778522968292236,254.64334106445312,4.189729690551758,0.9118773937225342,251.3654887676239,0.6563720703125,0.6397705078125,0.2200927734375,0.8006359934806824,0.04221619293093681
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.1,0.0,0.4,0.25,2.0,0.85,3.2778522968292236,254.64334106445312,4.257546901702881,0.9796946048736572,251.3654887676239,0.6563720703125,0.6356201171875,0.2200927734375,0.5480456352233887,0.04221619293093681
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.1,0.0,0.4,0.5,1.0,-1.0,3.2778522968292236,254.64334106445312,3.9112651348114014,0.6334128379821777,251.3654887676239,0.6563720703125,0.6463623046875,0.2200927734375,0.881519615650177,0.04221619293093681
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.1,0.0,0.4,0.5,1.0,0.85,3.2778522968292236,254.64334106445312,3.9338860511779785,0.6560337543487549,251.3654887676239,0.6563720703125,0.648681640625,0.2200927734375,0.7128040790557861,0.04221619293093681
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.1,0.0,0.4,0.5,2.0,-1.0,3.2778522968292236,254.64334106445312,3.9369499683380127,0.6590976715087891,251.3654887676239,0.6563720703125,0.6485595703125,0.2200927734375,0.8006359934806824,0.04221619293093681
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.1,0.0,0.4,0.5,2.0,0.85,3.2778522968292236,254.64334106445312,3.9596102237701416,0.681757926940918,251.3654887676239,0.6563720703125,0.64697265625,0.2200927734375,0.5480456352233887,0.04221619293093681
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.1,0.1,0.4,0.25,1.0,-1.0,3.2778522968292236,254.64334106445312,4.252060890197754,0.9742085933685303,251.3654887676239,0.6563720703125,0.63525390625,0.2200927734375,0.6905356645584106,0.1912536919116974
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.1,0.1,0.4,0.25,1.0,0.85,3.2778522968292236,254.64334106445312,4.564503192901611,1.2866508960723877,251.3654887676239,0.6563720703125,0.6220703125,0.2200927734375,0.3988131880760193,0.1912536919116974
