Benchmark,ObjectiveMetric,ExtraMetric,tau,unlabeled_noise,feature_drop_prob,pseudo_weight,agreement_weight,weight_power,hard_weight_threshold,SupervisedObjective,ConfidenceObjective,SAGEObjective,SAGEMinusSupervised,ConfidenceMinusSupervised,SupervisedExtra,SAGEExtra,ConfidenceExtra,SAGEMeanWeight,SAGEMeanDisagreement
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.02,0.2,0.4,0.5,2.0,0.85,3.2778522968292236,285.99285888671875,3.935987949371338,0.6581356525421143,282.7150065898895,0.6563720703125,0.6207275390625,0.257568359375,0.11159331351518631,0.3235326409339905
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.05,0.0,0.4,0.25,1.0,-1.0,3.2778522968292236,285.99285888671875,4.707195281982422,1.4293429851531982,282.7150065898895,0.6563720703125,0.6358642578125,0.257568359375,0.9475318789482117,0.010546321049332619
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.05,0.0,0.4,0.25,1.0,0.85,3.2778522968292236,285.99285888671875,4.621070384979248,1.3432180881500244,282.7150065898895,0.6563720703125,0.6324462890625,0.257568359375,0.8836953639984131,0.010275202803313732
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.05,0.0,0.4,0.25,2.0,-1.0,3.2778522968292236,285.99285888671875,4.424111366271973,1.146259069442749,282.7150065898895,0.6563720703125,0.63427734375,0.257568359375,0.9062157869338989,0.010226722806692123
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.05,0.0,0.4,0.25,2.0,0.85,3.2778522968292236,285.99285888671875,4.4168925285339355,1.139040231704712,282.7150065898895,0.6563720703125,0.6318359375,0.257568359375,0.7650922536849976,0.010462167672812939
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.05,0.0,0.4,0.5,1.0,-1.0,3.2778522968292236,285.99285888671875,4.222230434417725,0.944378137588501,282.7150065898895,0.6563720703125,0.6241455078125,0.257568359375,0.9485548734664917,0.01026633195579052
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.05,0.0,0.4,0.5,1.0,0.85,3.2778522968292236,285.99285888671875,4.391839027404785,1.1139867305755615,282.7150065898895,0.6563720703125,0.6383056640625,0.257568359375,0.8812848925590515,0.010467667132616043
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.05,0.0,0.4,0.5,2.0,-1.0,3.2778522968292236,285.99285888671875,4.246579170227051,0.9687268733978271,282.7150065898895,0.6563720703125,0.63134765625,0.257568359375,0.9042681455612183,0.010478062555193901
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.05,0.0,0.4,0.5,2.0,0.85,3.2778522968292236,285.99285888671875,4.41472053527832,1.1368682384490967,282.7150065898895,0.6563720703125,0.6461181640625,0.257568359375,0.7696421146392822,0.01039908267557621
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.05,0.1,0.4,0.25,1.0,-1.0,3.2778522968292236,285.99285888671875,4.225034713745117,0.9471824169158936,282.7150065898895,0.6563720703125,0.635009765625,0.257568359375,0.6590261459350586,0.16947853565216064
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.05,0.1,0.4,0.25,1.0,0.85,3.2778522968292236,285.99285888671875,4.891912937164307,1.614060640335083,282.7150065898895,0.6563720703125,0.6099853515625,0.257568359375,0.368339866399765,0.16764068603515625
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.05,0.1,0.4,0.25,2.0,-1.0,3.2778522968292236,285.99285888671875,4.119618892669678,0.8417665958404541,282.7150065898895,0.6563720703125,0.6324462890625,0.257568359375,0.5324440598487854,0.16802197694778442
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.05,0.1,0.4,0.25,2.0,0.85,3.2778522968292236,285.99285888671875,4.994857311248779,1.7170050144195557,282.7150065898895,0.6563720703125,0.6041259765625,0.257568359375,0.22437524795532227,0.16796380281448364
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.05,0.1,0.4,0.5,1.0,-1.0,3.2778522968292236,285.99285888671875,3.6776676177978516,0.39981532096862793,282.7150065898895,0.6563720703125,0.626708984375,0.257568359375,0.659753143787384,0.16709484159946442
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.05,0.1,0.4,0.5,1.0,0.85,3.2778522968292236,285.99285888671875,4.196601867675781,0.9187495708465576,282.7150065898895,0.6563720703125,0.614501953125,0.257568359375,0.36422401666641235,0.16645582020282745
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.05,0.1,0.4,0.5,2.0,-1.0,3.2778522968292236,285.99285888671875,4.1168999671936035,0.8390476703643799,282.7150065898895,0.6563720703125,0.6170654296875,0.257568359375,0.5318774580955505,0.16824856400489807
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.05,0.1,0.4,0.5,2.0,0.85,3.2778522968292236,285.99285888671875,4.00907039642334,0.7312180995941162,282.7150065898895,0.6563720703125,0.6326904296875,0.257568359375,0.22302530705928802,0.16586828231811523
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.05,0.2,0.4,0.25,1.0,-1.0,3.2778522968292236,285.99285888671875,4.242613315582275,0.9647610187530518,282.7150065898895,0.6563720703125,0.6053466796875,0.257568359375,0.5303632020950317,0.3249168395996094
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.05,0.2,0.4,0.25,1.0,0.85,3.2778522968292236,285.99285888671875,4.363003730773926,1.0851514339447021,282.7150065898895,0.6563720703125,0.6197509765625,0.257568359375,0.1998768150806427,0.32580167055130005
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.05,0.2,0.4,0.25,2.0,-1.0,3.2778522968292236,285.99285888671875,4.22296667098999,0.9451143741607666,282.7150065898895,0.6563720703125,0.6055908203125,0.257568359375,0.3895023763179779,0.32591283321380615
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.05,0.2,0.4,0.25,2.0,0.85,3.2778522968292236,285.99285888671875,4.196552276611328,0.9186999797821045,282.7150065898895,0.6563720703125,0.619140625,0.257568359375,0.10240821540355682,0.3279557228088379
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.05,0.2,0.4,0.5,1.0,-1.0,3.2778522968292236,285.99285888671875,3.645669937133789,0.36781764030456543,282.7150065898895,0.6563720703125,0.62451171875,0.257568359375,0.5290337204933167,0.3243650496006012
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.05,0.2,0.4,0.5,1.0,0.85,3.2778522968292236,285.99285888671875,4.173544883728027,0.8956925868988037,282.7150065898895,0.6563720703125,0.6102294921875,0.257568359375,0.20389670133590698,0.32676762342453003
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.05,0.2,0.4,0.5,2.0,-1.0,3.2778522968292236,285.99285888671875,3.8429598808288574,0.5651075839996338,282.7150065898895,0.6563720703125,0.6112060546875,0.257568359375,0.38891541957855225,0.3235112428665161
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.05,0.2,0.4,0.5,2.0,0.85,3.2778522968292236,285.99285888671875,4.1038007736206055,0.8259484767913818,282.7150065898895,0.6563720703125,0.6136474609375,0.257568359375,0.10359285771846771,0.3275257349014282
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.1,0.0,0.4,0.25,1.0,-1.0,3.2778522968292236,285.99285888671875,4.037379741668701,0.7595274448394775,282.7150065898895,0.6563720703125,0.6510009765625,0.257568359375,0.8346952795982361,0.04150770977139473
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.1,0.0,0.4,0.25,1.0,0.85,3.2778522968292236,285.99285888671875,4.469718933105469,1.1918666362762451,282.7150065898895,0.6563720703125,0.629150390625,0.257568359375,0.6116102933883667,0.04232459515333176
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.1,0.0,0.4,0.25,2.0,-1.0,3.2778522968292236,285.99285888671875,4.714207649230957,1.4363553524017334,282.7150065898895,0.6563720703125,0.621337890625,0.257568359375,0.733948826789856,0.04235764220356941
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.1,0.0,0.4,0.25,2.0,0.85,3.2778522968292236,285.99285888671875,4.4765944480896,1.198742151260376,282.7150065898895,0.6563720703125,0.6346435546875,0.257568359375,0.437218576669693,0.04203092306852341
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.1,0.0,0.4,0.5,1.0,-1.0,3.2778522968292236,285.99285888671875,3.9850571155548096,0.7072048187255859,282.7150065898895,0.6563720703125,0.64892578125,0.257568359375,0.8335743546485901,0.042035121470689774
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.1,0.0,0.4,0.5,1.0,0.85,3.2778522968292236,285.99285888671875,3.555344581604004,0.2774922847747803,282.7150065898895,0.6563720703125,0.6435546875,0.257568359375,0.6098151206970215,0.04194610193371773
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.1,0.0,0.4,0.5,2.0,-1.0,3.2778522968292236,285.99285888671875,4.215055465698242,0.9372031688690186,282.7150065898895,0.6563720703125,0.6470947265625,0.257568359375,0.7340195178985596,0.04186528921127319
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.1,0.0,0.4,0.5,2.0,0.85,3.2778522968292236,285.99285888671875,4.255902290344238,0.9780499935150146,282.7150065898895,0.6563720703125,0.635986328125,0.257568359375,0.4354979991912842,0.04221547767519951
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.1,0.1,0.4,0.25,1.0,-1.0,3.2778522968292236,285.99285888671875,4.228276252746582,0.9504239559173584,282.7150065898895,0.6563720703125,0.62841796875,0.257568359375,0.6110817790031433,0.19723260402679443
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.1,0.1,0.4,0.25,1.0,0.85,3.2778522968292236,285.99285888671875,4.445809841156006,1.1679575443267822,282.7150065898895,0.6563720703125,0.6185302734375,0.257568359375,0.29609426856040955,0.19263358414173126
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.1,0.1,0.4,0.25,2.0,-1.0,3.2778522968292236,285.99285888671875,4.642826080322266,1.364973783493042,282.7150065898895,0.6563720703125,0.61181640625,0.257568359375,0.475816547870636,0.19142383337020874
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.1,0.1,0.4,0.25,2.0,0.85,3.2778522968292236,285.99285888671875,4.739398002624512,1.461545705795288,282.7150065898895,0.6563720703125,0.6048583984375,0.257568359375,0.1691809743642807,0.1931932419538498
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.1,0.1,0.4,0.5,1.0,-1.0,3.2778522968292236,285.99285888671875,4.045750141143799,0.7678978443145752,282.7150065898895,0.6563720703125,0.6324462890625,0.257568359375,0.6117825508117676,0.1915271282196045
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.1,0.1,0.4,0.5,1.0,0.85,3.2778522968292236,285.99285888671875,3.9496521949768066,0.671799898147583,282.7150065898895,0.6563720703125,0.6346435546875,0.257568359375,0.2928735315799713,0.19414179027080536
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.1,0.1,0.4,0.5,2.0,-1.0,3.2778522968292236,285.99285888671875,4.228326797485352,0.9504745006561279,282.7150065898895,0.6563720703125,0.6207275390625,0.257568359375,0.4773598611354828,0.1903526932001114
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.1,0.1,0.4,0.5,2.0,0.85,3.2778522968292236,285.99285888671875,4.307475566864014,1.02962327003479,282.7150065898895,0.6563720703125,0.6298828125,0.257568359375,0.1694631576538086,0.19280043244361877
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.1,0.2,0.4,0.25,1.0,-1.0,3.2778522968292236,285.99285888671875,4.20446252822876,0.9266102313995361,282.7150065898895,0.6563720703125,0.61669921875,0.257568359375,0.5029709339141846,0.3393855392932892
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.1,0.2,0.4,0.25,1.0,0.85,3.2778522968292236,285.99285888671875,4.52139949798584,1.2435472011566162,282.7150065898895,0.6563720703125,0.6092529296875,0.257568359375,0.1769043505191803,0.34193211793899536
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.1,0.2,0.4,0.25,2.0,-1.0,3.2778522968292236,285.99285888671875,4.062852382659912,0.7850000858306885,282.7150065898895,0.6563720703125,0.60888671875,0.257568359375,0.36059731245040894,0.34245574474334717
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.1,0.2,0.4,0.25,2.0,0.85,3.2778522968292236,285.99285888671875,4.706916809082031,1.4290645122528076,282.7150065898895,0.6563720703125,0.591552734375,0.257568359375,0.0856110081076622,0.34302541613578796
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.1,0.2,0.4,0.5,1.0,-1.0,3.2778522968292236,285.99285888671875,3.6543164253234863,0.3764641284942627,282.7150065898895,0.6563720703125,0.62109375,0.257568359375,0.5013039112091064,0.344327449798584
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.1,0.2,0.4,0.5,1.0,0.85,3.2778522968292236,285.99285888671875,4.101377964019775,0.8235256671905518,282.7150065898895,0.6563720703125,0.6185302734375,0.257568359375,0.174432173371315,0.34107357263565063
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.1,0.2,0.4,0.5,2.0,-1.0,3.2778522968292236,285.99285888671875,3.803741931915283,0.5258896350860596,282.7150065898895,0.6563720703125,0.612060546875,0.257568359375,0.35996294021606445,0.3421705961227417
higgs_public,NLL_OOD,Cov90_OOD,0.18,0.1,0.2,0.4,0.5,2.0,0.85,3.2778522968292236,285.99285888671875,4.331418514251709,1.0535662174224854,282.7150065898895,0.6563720703125,0.6221923828125,0.257568359375,0.08442455530166626,0.34521549940109253
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.02,0.0,0.4,0.25,1.0,-1.0,3.2778522968292236,285.99285888671875,4.595822334289551,1.3179700374603271,282.7150065898895,0.6563720703125,0.620361328125,0.257568359375,0.9943041205406189,0.0016127813141793013
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.02,0.0,0.4,0.25,1.0,0.85,3.2778522968292236,285.99285888671875,4.43556547164917,1.1577131748199463,282.7150065898895,0.6563720703125,0.6346435546875,0.257568359375,0.994087815284729,0.0016465496737509966
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.02,0.0,0.4,0.25,2.0,-1.0,3.2778522968292236,285.99285888671875,4.418932914733887,1.141080617904663,282.7150065898895,0.6563720703125,0.62939453125,0.257568359375,0.988420307636261,0.0016596741043031216
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.02,0.0,0.4,0.25,2.0,0.85,3.2778522968292236,285.99285888671875,4.272234916687012,0.9943826198577881,282.7150065898895,0.6563720703125,0.6324462890625,0.257568359375,0.9866551160812378,0.0016527425032109022
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.02,0.0,0.4,0.5,1.0,-1.0,3.2778522968292236,285.99285888671875,4.278815746307373,1.0009634494781494,282.7150065898895,0.6563720703125,0.624755859375,0.257568359375,0.9941802024841309,0.0016485846135765314
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.02,0.0,0.4,0.5,1.0,0.85,3.2778522968292236,285.99285888671875,4.262387275695801,0.9845349788665771,282.7150065898895,0.6563720703125,0.6253662109375,0.257568359375,0.9941120743751526,0.0016457722522318363
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.02,0.0,0.4,0.5,2.0,-1.0,3.2778522968292236,285.99285888671875,4.38597297668457,1.1081206798553467,282.7150065898895,0.6563720703125,0.6307373046875,0.257568359375,0.9885355830192566,0.001642249757423997
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.02,0.0,0.4,0.5,2.0,0.85,3.2778522968292236,285.99285888671875,4.201822757720947,0.9239704608917236,282.7150065898895,0.6563720703125,0.63720703125,0.257568359375,0.9864641427993774,0.001652990933507681
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.02,0.1,0.4,0.25,1.0,-1.0,3.2778522968292236,285.99285888671875,4.427908897399902,1.1500566005706787,282.7150065898895,0.6563720703125,0.6048583984375,0.257568359375,0.7439827919006348,0.16017509996891022
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.02,0.1,0.4,0.25,1.0,0.85,3.2778522968292236,285.99285888671875,4.774055480957031,1.4962031841278076,282.7150065898895,0.6563720703125,0.5948486328125,0.257568359375,0.49509382247924805,0.15930211544036865
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.02,0.1,0.4,0.25,2.0,-1.0,3.2778522968292236,285.99285888671875,4.211465835571289,0.9336135387420654,282.7150065898895,0.6563720703125,0.6220703125,0.257568359375,0.6353110074996948,0.1608092337846756
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.02,0.1,0.4,0.25,2.0,0.85,3.2778522968292236,285.99285888671875,4.053236961364746,0.7753846645355225,282.7150065898895,0.6563720703125,0.6439208984375,0.257568359375,0.33632761240005493,0.16146506369113922
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.02,0.1,0.4,0.5,1.0,-1.0,3.2778522968292236,285.99285888671875,3.9120047092437744,0.6341524124145508,282.7150065898895,0.6563720703125,0.6258544921875,0.257568359375,0.7461907863616943,0.15772978961467743
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.02,0.1,0.4,0.5,1.0,0.85,3.2778522968292236,285.99285888671875,3.778803586959839,0.5009512901306152,282.7150065898895,0.6563720703125,0.6234130859375,0.257568359375,0.4952700734138489,0.15923477709293365
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.02,0.1,0.4,0.5,2.0,-1.0,3.2778522968292236,285.99285888671875,4.050137042999268,0.772284746170044,282.7150065898895,0.6563720703125,0.6246337890625,0.257568359375,0.6316220760345459,0.16150660812854767
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.02,0.1,0.4,0.5,2.0,0.85,3.2778522968292236,285.99285888671875,4.018172264099121,0.7403199672698975,282.7150065898895,0.6563720703125,0.625244140625,0.257568359375,0.3353361487388611,0.1588556170463562
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.02,0.2,0.4,0.25,1.0,-1.0,3.2778522968292236,285.99285888671875,3.826765537261963,0.5489132404327393,282.7150065898895,0.6563720703125,0.62841796875,0.257568359375,0.6200382709503174,0.32122087478637695
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.02,0.2,0.4,0.25,1.0,0.85,3.2778522968292236,285.99285888671875,4.75559139251709,1.4777390956878662,282.7150065898895,0.6563720703125,0.609375,0.257568359375,0.30748340487480164,0.3204536437988281
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.02,0.2,0.4,0.25,2.0,-1.0,3.2778522968292236,285.99285888671875,3.920250415802002,0.6423981189727783,282.7150065898895,0.6563720703125,0.614501953125,0.257568359375,0.48862022161483765,0.3221331834793091
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.02,0.2,0.4,0.25,2.0,0.85,3.2778522968292236,285.99285888671875,4.315117835998535,1.0372655391693115,282.7150065898895,0.6563720703125,0.60302734375,0.257568359375,0.16898053884506226,0.32155150175094604
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.02,0.2,0.4,0.5,1.0,-1.0,3.2778522968292236,285.99285888671875,3.7573060989379883,0.47945380210876465,282.7150065898895,0.6563720703125,0.61474609375,0.257568359375,0.6194213628768921,0.3228605091571808
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.02,0.2,0.4,0.5,1.0,0.85,3.2778522968292236,285.99285888671875,4.228777885437012,0.9509255886077881,282.7150065898895,0.6563720703125,0.60595703125,0.257568359375,0.305586040019989,0.3222580552101135
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.02,0.2,0.4,0.5,2.0,-1.0,3.2778522968292236,285.99285888671875,3.808121919631958,0.5302696228027344,282.7150065898895,0.6563720703125,0.620849609375,0.257568359375,0.4873970150947571,0.3193994164466858
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.02,0.2,0.4,0.5,2.0,0.85,3.2778522968292236,285.99285888671875,4.299877166748047,1.0220248699188232,282.7150065898895,0.6563720703125,0.609375,0.257568359375,0.17285694181919098,0.32256680727005005
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.05,0.0,0.4,0.25,1.0,-1.0,3.2778522968292236,285.99285888671875,4.410405158996582,1.1325528621673584,282.7150065898895,0.6563720703125,0.636474609375,0.257568359375,0.9654827117919922,0.01036139577627182
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.05,0.0,0.4,0.25,1.0,0.85,3.2778522968292236,285.99285888671875,4.689453125,1.4116008281707764,282.7150065898895,0.6563720703125,0.621826171875,0.257568359375,0.9337583780288696,0.010225505568087101
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.05,0.0,0.4,0.25,2.0,-1.0,3.2778522968292236,285.99285888671875,4.734921455383301,1.4570691585540771,282.7150065898895,0.6563720703125,0.6279296875,0.257568359375,0.9347831010818481,0.01039700023829937
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.05,0.0,0.4,0.25,2.0,0.85,3.2778522968292236,285.99285888671875,4.8946533203125,1.6168010234832764,282.7150065898895,0.6563720703125,0.6358642578125,0.257568359375,0.8465121984481812,0.01027205865830183
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.05,0.0,0.4,0.5,1.0,-1.0,3.2778522968292236,285.99285888671875,4.501228332519531,1.2233760356903076,282.7150065898895,0.6563720703125,0.635009765625,0.257568359375,0.9654632806777954,0.010390026494860649
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.05,0.0,0.4,0.5,1.0,0.85,3.2778522968292236,285.99285888671875,4.005961894989014,0.72810959815979,282.7150065898895,0.6563720703125,0.63671875,0.257568359375,0.9321006536483765,0.010319064371287823
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.05,0.0,0.4,0.5,2.0,-1.0,3.2778522968292236,285.99285888671875,4.319650650024414,1.0417983531951904,282.7150065898895,0.6563720703125,0.632568359375,0.257568359375,0.935215950012207,0.010350903496146202
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.05,0.0,0.4,0.5,2.0,0.85,3.2778522968292236,285.99285888671875,3.916688919067383,0.6388366222381592,282.7150065898895,0.6563720703125,0.6390380859375,0.257568359375,0.8469677567481995,0.010355710051953793
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.05,0.1,0.4,0.25,1.0,-1.0,3.2778522968292236,285.99285888671875,4.3540191650390625,1.0761668682098389,282.7150065898895,0.6563720703125,0.6285400390625,0.257568359375,0.7317588925361633,0.16752025485038757
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.05,0.1,0.4,0.25,1.0,0.85,3.2778522968292236,285.99285888671875,4.462949275970459,1.1850969791412354,282.7150065898895,0.6563720703125,0.60302734375,0.257568359375,0.4709816873073578,0.16721835732460022
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.05,0.1,0.4,0.25,2.0,-1.0,3.2778522968292236,285.99285888671875,4.238809108734131,0.9609568119049072,282.7150065898895,0.6563720703125,0.6192626953125,0.257568359375,0.6163210272789001,0.16455771028995514
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.05,0.1,0.4,0.25,2.0,0.85,3.2778522968292236,285.99285888671875,4.388808727264404,1.1109564304351807,282.7150065898895,0.6563720703125,0.6212158203125,0.257568359375,0.31258219480514526,0.16741131246089935
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.05,0.1,0.4,0.5,1.0,-1.0,3.2778522968292236,285.99285888671875,4.092946529388428,0.8150942325592041,282.7150065898895,0.6563720703125,0.6285400390625,0.257568359375,0.7300418615341187,0.16729795932769775
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.05,0.1,0.4,0.5,1.0,0.85,3.2778522968292236,285.99285888671875,4.122091293334961,0.8442389965057373,282.7150065898895,0.6563720703125,0.6241455078125,0.257568359375,0.47139397263526917,0.16405005753040314
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.05,0.1,0.4,0.5,2.0,-1.0,3.2778522968292236,285.99285888671875,3.8626387119293213,0.5847864151000977,282.7150065898895,0.6563720703125,0.640869140625,0.257568359375,0.6163325309753418,0.1694549024105072
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.05,0.1,0.4,0.5,2.0,0.85,3.2778522968292236,285.99285888671875,4.283771514892578,1.0059192180633545,282.7150065898895,0.6563720703125,0.6204833984375,0.257568359375,0.31255680322647095,0.16929367184638977
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.05,0.2,0.4,0.25,1.0,-1.0,3.2778522968292236,285.99285888671875,4.355816841125488,1.0779645442962646,282.7150065898895,0.6563720703125,0.59375,0.257568359375,0.6128327250480652,0.3266609311103821
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.05,0.2,0.4,0.25,1.0,0.85,3.2778522968292236,285.99285888671875,4.610721111297607,1.3328688144683838,282.7150065898895,0.6563720703125,0.60302734375,0.257568359375,0.29247361421585083,0.32961606979370117
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.05,0.2,0.4,0.25,2.0,-1.0,3.2778522968292236,285.99285888671875,3.9428510665893555,0.6649987697601318,282.7150065898895,0.6563720703125,0.6253662109375,0.257568359375,0.4801780879497528,0.3266286551952362
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.05,0.2,0.4,0.25,2.0,0.85,3.2778522968292236,285.99285888671875,4.152616500854492,0.8747642040252686,282.7150065898895,0.6563720703125,0.6160888671875,0.257568359375,0.1633596122264862,0.32569313049316406
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.05,0.2,0.4,0.5,1.0,-1.0,3.2778522968292236,285.99285888671875,3.8946449756622314,0.6167926788330078,282.7150065898895,0.6563720703125,0.6175537109375,0.257568359375,0.6141029596328735,0.3242045044898987
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.05,0.2,0.4,0.5,1.0,0.85,3.2778522968292236,285.99285888671875,4.0778045654296875,0.7999522686004639,282.7150065898895,0.6563720703125,0.612060546875,0.257568359375,0.293537974357605,0.3264326751232147
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.05,0.2,0.4,0.5,2.0,-1.0,3.2778522968292236,285.99285888671875,3.868597984313965,0.5907456874847412,282.7150065898895,0.6563720703125,0.6148681640625,0.257568359375,0.4777730703353882,0.32751601934432983
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.05,0.2,0.4,0.5,2.0,0.85,3.2778522968292236,285.99285888671875,4.177870750427246,0.9000184535980225,282.7150065898895,0.6563720703125,0.605712890625,0.257568359375,0.15923485159873962,0.32670897245407104
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.1,0.0,0.4,0.25,1.0,-1.0,3.2778522968292236,285.99285888671875,4.140551567077637,0.8626992702484131,282.7150065898895,0.6563720703125,0.63330078125,0.257568359375,0.8820573091506958,0.04204095900058746
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.1,0.0,0.4,0.25,1.0,0.85,3.2778522968292236,285.99285888671875,4.8603835105896,1.582531213760376,282.7150065898895,0.6563720703125,0.6351318359375,0.257568359375,0.7104228734970093,0.04286370426416397
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.1,0.0,0.4,0.25,2.0,-1.0,3.2778522968292236,285.99285888671875,4.159201145172119,0.8813488483428955,282.7150065898895,0.6563720703125,0.6392822265625,0.257568359375,0.8005614876747131,0.0423995703458786
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.1,0.0,0.4,0.25,2.0,0.85,3.2778522968292236,285.99285888671875,4.297214031219482,1.0193617343902588,282.7150065898895,0.6563720703125,0.6383056640625,0.257568359375,0.5497626066207886,0.04153575003147125
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.1,0.0,0.4,0.5,1.0,-1.0,3.2778522968292236,285.99285888671875,4.128181457519531,0.8503291606903076,282.7150065898895,0.6563720703125,0.6419677734375,0.257568359375,0.8808155655860901,0.04260925203561783
higgs_public,NLL_OOD,Cov90_OOD,0.28,0.1,0.0,0.4,0.5,1.0,0.85,3.2778522968292236,285.99285888671875,3.5812482833862305,0.30339598655700684,282.7150065898895,0.6563720703125,0.6475830078125,0.257568359375,0.7117027044296265,0.04222242161631584
